time,cloud_cover,evaporation,humidity,specific_humidity,precip,pressure,sea_level_pressure,thermal_rad,solar_rad,wind_speed,temp_2m,temp_max_24h,temp_min_24h,wind_u,wind_v,cloud_cover_lag1,cloud_cover_lag2,cloud_cover_lag3,cloud_cover_lag6,cloud_cover_lag12,evaporation_lag1,evaporation_lag2,evaporation_lag3,evaporation_lag6,evaporation_lag12,humidity_lag1,humidity_lag2,humidity_lag3,humidity_lag6,humidity_lag12,specific_humidity_lag1,specific_humidity_lag2,specific_humidity_lag3,specific_humidity_lag6,specific_humidity_lag12,precip_lag1,precip_lag2,precip_lag3,precip_lag6,precip_lag12,pressure_lag1,pressure_lag2,pressure_lag3,pressure_lag6,pressure_lag12,sea_level_pressure_lag1,sea_level_pressure_lag2,sea_level_pressure_lag3,sea_level_pressure_lag6,sea_level_pressure_lag12,thermal_rad_lag1,thermal_rad_lag2,thermal_rad_lag3,thermal_rad_lag6,thermal_rad_lag12,solar_rad_lag1,solar_rad_lag2,solar_rad_lag3,solar_rad_lag6,solar_rad_lag12,wind_speed_lag1,wind_speed_lag2,wind_speed_lag3,wind_speed_lag6,wind_speed_lag12,temp_2m_lag1,temp_2m_lag2,temp_2m_lag3,temp_2m_lag6,temp_2m_lag12,temp_max_24h_lag1,temp_max_24h_lag2,temp_max_24h_lag3,temp_max_24h_lag6,temp_max_24h_lag12,temp_min_24h_lag1,temp_min_24h_lag2,temp_min_24h_lag3,temp_min_24h_lag6,temp_min_24h_lag12,wind_u_lag1,wind_u_lag2,wind_u_lag3,wind_u_lag6,wind_u_lag12,wind_v_lag1,wind_v_lag2,wind_v_lag3,wind_v_lag6,wind_v_lag12,temp_2m_roll3,temp_2m_roll6,temp_2m_roll12,precip_roll3,precip_roll6,precip_roll12,humidity_roll3,humidity_roll6,humidity_roll12,pressure_roll3,pressure_roll6,pressure_roll12,solar_rad_roll3,solar_rad_roll6,solar_rad_roll12,month_sin,month_cos
2017-08-01,72.89706,6.545769,79.99278,17.635754,1.783879,1007.46783,1011.6042,411.43323,220.29454,7.6520175521506815,26.468657,27.296282,25.732874,-5.8856616,4.8900266,74.82998,76.49671,63.85984,63.518818,61.641075,7.1861973,6.772448,4.1179156,3.6226926,6.4548373,82.41363,84.11773,81.44417,82.66087,77.404305,18.3769,19.221106,19.201178,19.03843,17.152653,10.695308,13.62166,5.014669,7.462954,0.90272677,1005.93744,1005.2803,1006.0412,1005.60266,1007.02985,1010.2642,1009.52966,1010.2924,1009.7987,1011.16864,421.22427,430.59866,419.37143,420.6704,398.38324,159.27872,135.38026,211.77919,246.69353,254.26227,8.037886781716713,7.213605093345005,3.3870689048831366,0.7230554397639196,8.237735826437182,26.615202,26.995369,27.534573,27.12048,26.571964,27.389904,27.777754,28.335213,27.89682,27.4597,25.912853,26.301191,26.8005,26.405405,25.775002,-6.6806555,-5.965522,-2.941128,0.38972828,-7.164273,4.469504,4.055693,1.6798815,0.60903287,4.0661387,26.693076,27.175183333333333,27.00695408333333,8.700282333333334,7.061102833333334,5.5023200125,82.17471333333333,81.795964,80.83138000000001,1006.2285233333333,1006.0927283333334,1006.3981808333333,171.6511733333333,204.14821833333335,236.05422166666665,-0.8660254037844384,-0.5000000000000004
2017-09-01,70.65274,5.7782526,81.10423,17.828653,3.8381872,1007.47974,1011.5478,413.65253,234.41197,7.377379950663769,26.435307,27.233524,25.71469,-6.236717,3.9406974,72.89706,74.82998,76.49671,61.484394,66.74411,6.545769,7.1861973,6.772448,3.334108,5.6646104,79.99278,82.41363,84.11773,81.850044,76.98668,17.635754,18.3769,19.221106,19.378479,17.065577,1.783879,10.695308,13.62166,6.162873,0.8445074,1007.46783,1005.93744,1005.2803,1006.3503,1008.0943,1011.6042,1010.2642,1009.52966,1010.46967,1012.1251,411.43323,421.22427,430.59866,421.98874,399.69733,220.29454,159.27872,135.38026,251.52536,275.80142,7.6520175521506815,8.037886781716713,7.213605093345005,0.4929604573505857,7.759624453895449,26.468657,26.615202,26.995369,27.610172,26.633448,27.296282,27.389904,27.777754,28.450142,27.519617,25.732874,25.912853,26.301191,26.823414,25.819017,-5.8856616,-6.6806555,-5.965522,-0.49269536,-6.791535,4.8900266,4.469504,4.055693,0.016164614,3.7532418,26.506388666666666,26.979372499999997,26.990442333333334,5.439124733333334,6.673655200000002,5.7517933291666665,81.17021333333334,81.67166166666668,81.17450916666667,1006.96167,1006.2809683333334,1006.3469675000001,204.6617433333333,201.29598666666666,232.60510083333335,-1.0,-1.8369701987210297e-16
2017-10-01,66.63446,4.989949,80.15408,17.597801,3.3332973,1009.09973,1013.00964,409.38123,265.90292,6.3171875911327104,26.459967,27.304752,25.696892,-5.3917747,3.291751,70.65274,72.89706,74.82998,62.033524,59.991196,5.7782526,6.545769,7.1861973,3.1541207,4.962842,81.10423,79.99278,82.41363,80.95743,76.60366,17.828653,17.635754,18.3769,19.433743,17.133762,3.8381872,1.783879,10.695308,5.088228,0.72366995,1007.47974,1007.46783,1005.93744,1005.4793,1008.6347,1011.5478,1011.6042,1010.2642,1009.8278,1012.4891,413.65253,411.43323,421.22427,420.42453,394.7104,234.41197,220.29454,159.27872,246.63124,305.25644,7.377379950663769,7.6520175521506815,8.037886781716713,1.7173441837626768,6.475104022896755,26.435307,26.468657,26.615202,27.827127,26.805578,27.233524,27.296282,27.389904,28.638128,27.708187,25.71469,25.732874,25.912853,27.056461,25.957735,-6.236717,-5.8856616,-6.6806555,-1.7043744,-5.6979403,3.9406974,4.8900266,4.469504,-0.21066312,3.0757842,26.45464366666667,26.7515125,26.96164141666667,2.985121166666667,6.381166750000001,5.969262275000001,80.41703,81.53777,81.4703775,1008.0157666666668,1006.8843733333333,1006.3857200000001,240.20314333333332,204.5079333333333,229.32564083333332,-0.8660254037844386,0.5000000000000001
2017-11-01,63.95263,4.4854355,80.07924,17.825985,3.5705612,1007.85834,1011.90265,410.77567,263.86868,5.606641532349448,26.669426,27.470894,25.915548,-5.184668,2.1339276,66.63446,70.65274,72.89706,63.85984,58.261654,4.989949,5.7782526,6.545769,4.1179156,4.266158,80.15408,81.10423,79.99278,81.44417,78.60683,17.597801,17.828653,17.635754,19.201178,17.739962,3.3332973,3.8381872,1.783879,5.014669,2.1937168,1009.09973,1007.47974,1007.46783,1006.0412,1007.77954,1013.00964,1011.5478,1011.6042,1010.2924,1011.6966,409.38123,413.65253,411.43323,419.37143,401.96613,265.90292,234.41197,220.29454,211.77919,292.43704,6.3171875911327104,7.377379950663769,7.6520175521506815,3.3870689048831366,5.302866898409882,26.459967,26.435307,26.468657,27.534573,26.905933,27.304752,27.233524,27.296282,28.335213,27.811096,25.696892,25.71469,25.732874,26.8005,26.051018,-5.3917747,-6.236717,-5.8856616,-2.941128,-4.795287,3.291751,3.9406974,4.8900266,1.6798815,2.2639832,26.52156666666667,26.607321333333335,26.941932500000004,3.5806819000000005,6.140482116666668,6.0839993083333335,80.44585,81.31028166666665,81.59307833333334,1008.1459366666667,1007.1872300000001,1006.3922866666667,254.72785666666664,213.189515,226.9449441666667,-0.5000000000000004,0.8660254037844384
2017-12-01,64.812294,4.252114,79.74363,18.17433,3.864207,1006.0819,1010.1299,412.35846,263.70844,5.071159252656794,27.040003,27.933891,26.199669,-4.433591,2.4616919,63.95263,66.63446,70.65274,76.49671,66.105316,4.4854355,4.989949,5.7782526,6.772448,3.67097,80.07924,80.15408,81.10423,84.11773,81.477036,17.825985,17.597801,17.828653,19.221106,18.262297,3.5705612,3.3332973,3.8381872,13.62166,4.339407,1007.85834,1009.09973,1007.47974,1005.2803,1005.9951,1011.90265,1013.00964,1011.5478,1009.52966,1010.0994,410.77567,409.38123,413.65253,430.59866,414.73996,263.86868,265.90292,234.41197,135.38026,251.95021,5.606641532349448,6.3171875911327104,7.377379950663769,7.213605093345005,3.364138630130147,26.669426,26.459967,26.435307,26.995369,26.737572,27.470894,27.304752,27.233524,27.777754,27.53705,25.915548,25.696892,25.71469,26.301191,25.978312,-5.184668,-5.3917747,-6.236717,-5.965522,-3.0237105,2.1339276,3.291751,3.9406974,4.055693,1.4746537,26.723132000000003,26.614760333333333,26.967135083333336,3.5893551666666674,4.51423995,6.044399308333333,79.99231666666667,80.58126499999999,81.44862783333333,1007.6799900000001,1007.32083,1006.39952,264.49334666666664,234.577545,227.92479666666668,-2.4492935982947064e-16,1.0
2018-01-01,66.42665,3.4679153,82.96403,18.605635,6.0249815,1006.0471,1010.1822,417.76694,249.80635,0.8819771704256353,26.694296,27.4603,25.989346,0.7546599,0.456478,64.812294,63.95263,66.63446,74.82998,67.86141,4.252114,4.4854355,4.989949,7.1861973,4.0452886,79.74363,80.07924,80.15408,82.41363,82.8657,18.17433,17.825985,17.597801,18.3769,18.76934,3.864207,3.5705612,3.3332973,10.695308,8.096968,1006.0819,1007.85834,1009.09973,1005.93744,1004.1155,1010.1299,1011.90265,1013.00964,1010.2642,1008.35474,412.35846,410.77567,409.38123,421.22427,420.22586,263.70844,263.86868,265.90292,159.27872,235.62271,5.071159252656794,5.606641532349448,6.3171875911327104,8.037886781716713,0.6567276391297249,27.040003,26.669426,26.459967,26.615202,26.829338,27.933891,27.470894,27.304752,27.389904,27.596231,26.199669,25.915548,25.696892,25.912853,26.124712,-4.433591,-5.184668,-5.3917747,-6.6806555,0.14648661,2.4616919,2.1339276,3.291751,4.469504,0.6401819,26.801241666666666,26.62794266666667,26.955881583333333,4.4865832333333335,3.7358522000000005,5.871733766666666,80.92896666666667,80.67299833333333,81.456822,1006.6624466666667,1007.3391066666668,1006.5604866666667,259.1278233333333,249.6654833333333,229.10676666666666,0.49999999999999994,0.8660254037844387
2018-02-01,66.09628,3.9352763,81.75349,18.730806,8.672309,1006.2338,1010.5277,420.36386,239.26482,2.2288485394303605,27.052624,27.822184,26.379072,2.2171175,-0.22837645,66.42665,64.812294,63.95263,72.89706,63.518818,3.4679153,4.252114,4.4854355,6.545769,3.6226926,82.96403,79.74363,80.07924,79.99278,82.66087,18.605635,18.17433,17.825985,17.635754,19.03843,6.0249815,3.864207,3.5705612,1.783879,7.462954,1006.0471,1006.0819,1007.85834,1007.46783,1005.60266,1010.1822,1010.1299,1011.90265,1011.6042,1009.7987,417.76694,412.35846,410.77567,411.43323,420.6704,249.80635,263.70844,263.86868,220.29454,246.69353,0.8819771704256353,5.071159252656794,5.606641532349448,7.6520175521506815,0.7230554397639196,26.694296,27.040003,26.669426,26.468657,27.12048,27.4603,27.933891,27.470894,27.296282,27.89682,25.989346,26.199669,25.915548,25.732874,26.405405,0.7546599,-4.433591,-5.184668,-5.8856616,0.38972828,0.456478,2.4616919,2.1339276,4.8900266,0.60903287,26.928974333333333,26.725270500000004,26.95022691666667,6.187165833333334,4.883923866666667,5.97251335,81.48705,80.96645,81.381207,1006.1209333333333,1007.1334350000001,1006.6130816666667,250.9265366666666,252.82719666666665,228.48770750000003,0.8660254037844386,0.5000000000000001
2018-03-01,67.31041,3.4913406,82.41332,18.939232,8.324706,1006.30774,1010.56476,421.1364,233.51524,1.029136839820677,27.109034,27.886097,26.399426,1.017782,0.1524547,66.09628,66.42665,64.812294,70.65274,61.484394,3.9352763,3.4679153,4.252114,5.7782526,3.334108,81.75349,82.96403,79.74363,81.10423,81.850044,18.730806,18.605635,18.17433,17.828653,19.378479,8.672309,6.0249815,3.864207,3.8381872,6.162873,1006.2338,1006.0471,1006.0819,1007.47974,1006.3503,1010.5277,1010.1822,1010.1299,1011.5478,1010.46967,420.36386,417.76694,412.35846,413.65253,421.98874,239.26482,249.80635,263.70844,234.41197,251.52536,2.2288485394303605,0.8819771704256353,5.071159252656794,7.377379950663769,0.4929604573505857,27.052624,26.694296,27.040003,26.435307,27.610172,27.822184,27.4603,27.933891,27.233524,28.450142,26.379072,25.989346,26.199669,25.71469,26.823414,2.2171175,0.7546599,-4.433591,-6.236717,-0.49269536,-0.22837645,0.456478,2.4616919,3.9406974,0.016164614,26.951984666666664,26.837558333333334,26.90846541666667,7.673998833333333,5.631677000000001,6.1526661,82.37694666666665,81.18463166666668,81.42814666666666,1006.1962133333333,1006.9381016666666,1006.609535,240.86213666666663,252.67774166666663,226.98686416666666,1.0,6.123233995736766e-17
2018-04-01,67.85832,2.894075,83.635056,19.100267,6.6813464,1006.32855,1010.5347,422.75137,222.98177,1.646863978412615,27.000158,27.714306,26.329462,-1.6150168,0.32230684,67.31041,66.09628,66.42665,66.63446,62.033524,3.4913406,3.9352763,3.4679153,4.989949,3.1541207,82.41332,81.75349,82.96403,80.15408,80.95743,18.939232,18.730806,18.605635,17.597801,19.433743,8.324706,8.672309,6.0249815,3.3332973,5.088228,1006.30774,1006.2338,1006.0471,1009.09973,1005.4793,1010.56476,1010.5277,1010.1822,1013.00964,1009.8278,421.1364,420.36386,417.76694,409.38123,420.42453,233.51524,239.26482,249.80635,265.90292,246.63124,1.029136839820677,2.2288485394303605,0.8819771704256353,6.3171875911327104,1.7173441837626768,27.109034,27.052624,26.694296,26.459967,27.827127,27.886097,27.822184,27.4603,27.304752,28.638128,26.399426,26.379072,25.989346,25.696892,27.056461,1.017782,2.2171175,0.7546599,-5.3917747,-1.7043744,0.1524547,-0.22837645,0.456478,3.291751,-0.21066312,27.053938666666667,26.927590166666665,26.839551333333336,7.892787133333335,6.189685183333334,6.285425966666666,82.600622,81.76479433333333,81.65128216666666,1006.29003,1006.4762383333333,1006.6803058333334,231.92060999999998,245.52421666666666,225.01607499999997,0.8660254037844387,-0.4999999999999998
2018-05-01,75.40654,5.6084867,84.92993,19.292812,14.334614,1005.41583,1009.82556,432.10422,150.9961,6.1173263425777025,26.917015,27.703117,26.239489,-5.428567,2.8199897,67.85832,67.31041,66.09628,63.95263,63.85984,2.894075,3.4913406,3.9352763,4.4854355,4.1179156,83.635056,82.41332,81.75349,80.07924,81.44417,19.100267,18.939232,18.730806,17.825985,19.201178,6.6813464,8.324706,8.672309,3.5705612,5.014669,1006.32855,1006.30774,1006.2338,1007.85834,1006.0412,1010.5347,1010.56476,1010.5277,1011.90265,1010.2924,422.75137,421.1364,420.36386,410.77567,419.37143,222.98177,233.51524,239.26482,263.86868,211.77919,1.646863978412615,1.029136839820677,2.2288485394303605,5.606641532349448,3.3870689048831366,27.000158,27.109034,27.052624,26.669426,27.534573,27.714306,27.886097,27.822184,27.470894,28.335213,26.329462,26.399426,26.379072,25.915548,26.8005,-1.6150168,1.017782,2.2171175,-5.184668,-2.941128,0.32230684,0.1524547,-0.22837645,2.1339276,1.6798815,27.008735666666666,26.968855,26.788088166666668,9.780222133333334,7.9836939833333345,7.06208805,83.65943533333335,82.57324266666666,81.94176216666666,1006.0173733333335,1006.0691533333332,1006.6281916666667,202.49770333333333,226.71212000000003,219.9508175,0.49999999999999994,-0.8660254037844387
2018-06-01,76.46741,7.3058777,82.63261,18.398499,10.404044,1006.6795,1010.84454,422.9531,148.39296,8.325923366883687,26.601706,27.386017,25.906477,-7.1362557,4.2889223,75.40654,67.85832,67.31041,64.812294,76.49671,5.6084867,2.894075,3.4913406,4.252114,6.772448,84.92993,83.635056,82.41332,79.74363,84.11773,19.292812,19.100267,18.939232,18.17433,19.221106,14.334614,6.6813464,8.324706,3.864207,13.62166,1005.41583,1006.32855,1006.30774,1006.0819,1005.2803,1009.82556,1010.5347,1010.56476,1010.1299,1009.52966,432.10422,422.75137,421.1364,412.35846,430.59866,150.9961,222.98177,233.51524,263.70844,135.38026,6.1173263425777025,1.646863978412615,1.029136839820677,5.071159252656794,7.213605093345005,26.917015,27.000158,27.109034,27.040003,26.995369,27.703117,27.714306,27.886097,27.933891,27.777754,26.239489,26.329462,26.399426,26.199669,26.301191,-5.428567,-1.6150168,1.017782,-4.433591,-5.965522,2.8199897,0.32230684,0.1524547,2.4616919,4.055693,26.83962633333333,26.895805499999998,26.75528291666667,10.473334800000002,9.073666816666668,6.793953383333332,83.732532,83.05473933333333,81.81800216666666,1006.1412933333332,1006.1687533333334,1006.7447916666666,174.12360999999999,207.49287333333334,221.0352091666667,1.2246467991473532e-16,-1.0
2018-07-01,74.952866,7.017986,81.65115,17.77707,6.7258515,1006.329,1010.59094,415.01273,175.95988,8.646154534491247,26.234669,27.028543,25.509233,-7.2355566,4.73315,76.46741,75.40654,67.85832,66.42665,74.82998,7.3058777,5.6084867,2.894075,3.4679153,7.1861973,82.63261,84.92993,83.635056,82.96403,82.41363,18.398499,19.292812,19.100267,18.605635,18.3769,10.404044,14.334614,6.6813464,6.0249815,10.695308,1006.6795,1005.41583,1006.32855,1006.0471,1005.93744,1010.84454,1009.82556,1010.5347,1010.1822,1010.2642,422.9531,432.10422,422.75137,417.76694,421.22427,148.39296,150.9961,222.98177,249.80635,159.27872,8.325923366883687,6.1173263425777025,1.646863978412615,0.8819771704256353,8.037886781716713,26.601706,26.917015,27.000158,26.694296,26.615202,27.386017,27.703117,27.714306,27.4603,27.389904,25.906477,26.239489,26.329462,25.989346,25.912853,-7.1362557,-5.428567,-1.6150168,0.7546599,-6.6806555,4.2889223,2.8199897,0.32230684,0.456478,4.469504,26.584463333333332,26.819201000000003,26.723571833333335,10.488169833333334,9.190478483333335,6.463165341666667,83.07123,82.835926,81.75446216666667,1006.1414433333333,1006.2157366666665,1006.7774216666667,158.44964666666667,195.18512833333332,222.42530583333334,-0.4999999999999997,-0.8660254037844388
2018-08-01,72.05523,6.202724,80.913994,17.260586,3.086404,1006.90137,1011.03284,408.01657,215.95909,7.770254648510367,25.901754,26.665642,25.214888,-6.068056,4.8534064,74.952866,76.46741,75.40654,66.09628,72.89706,7.017986,7.3058777,5.6084867,3.9352763,6.545769,81.65115,82.63261,84.92993,81.75349,79.99278,17.77707,18.398499,19.292812,18.730806,17.635754,6.7258515,10.404044,14.334614,8.672309,1.783879,1006.329,1006.6795,1005.41583,1006.2338,1007.46783,1010.59094,1010.84454,1009.82556,1010.5277,1011.6042,415.01273,422.9531,432.10422,420.36386,411.43323,175.95988,148.39296,150.9961,239.26482,220.29454,8.646154534491247,8.325923366883687,6.1173263425777025,2.2288485394303605,7.6520175521506815,26.234669,26.601706,26.917015,27.052624,26.468657,27.028543,27.386017,27.703117,27.822184,27.296282,25.509233,25.906477,26.239489,26.379072,25.732874,-7.2355566,-7.1362557,-5.428567,2.2171175,-5.8856616,4.73315,4.2889223,2.8199897,-0.22837645,4.8900266,26.246043,26.62738933333333,26.67632991666667,6.7387665000000005,8.259494316666666,6.5717090916666665,81.73258466666665,82.69601,81.83123,1006.6366233333333,1006.3269983333333,1006.7302166666667,180.10397666666663,191.30084,222.06401833333334,-0.8660254037844384,-0.5000000000000004
2018-09-01,72.389046,6.2362657,77.98457,17.164595,1.3509394,1008.03546,1012.12384,407.86584,246.81616,8.366286757777054,26.491072,27.367336,25.675617,-7.1038337,4.41931,72.05523,74.952866,76.46741,67.31041,70.65274,6.202724,7.017986,7.3058777,3.4913406,5.7782526,80.913994,81.65115,82.63261,82.41332,81.10423,17.260586,17.77707,18.398499,18.939232,17.828653,3.086404,6.7258515,10.404044,8.324706,3.8381872,1006.90137,1006.329,1006.6795,1006.30774,1007.47974,1011.03284,1010.59094,1010.84454,1010.56476,1011.5478,408.01657,415.01273,422.9531,421.1364,413.65253,215.95909,175.95988,148.39296,233.51524,234.41197,7.770254648510367,8.646154534491247,8.325923366883687,1.029136839820677,7.377379950663769,25.901754,26.234669,26.601706,27.109034,26.435307,26.665642,27.028543,27.386017,27.886097,27.233524,25.214888,25.509233,25.906477,26.399426,25.71469,-6.068056,-7.2355566,-7.1362557,1.017782,-6.236717,4.8534064,4.73315,4.2889223,0.1524547,3.9406974,26.209165000000002,26.524395666666667,26.680977,3.7210649666666673,7.097199883333334,6.3644384416666675,80.183238,81.95788499999999,81.57125833333333,1007.0886099999999,1006.6149516666668,1006.7765266666665,212.91170999999997,193.51766,223.0977008333333,-1.0,-1.8369701987210297e-16
2018-10-01,66.03844,5.046798,79.33257,17.559069,2.9086792,1008.0461,1011.8814,406.2654,273.27078,6.8669211540129655,26.604284,27.504957,25.767403,-5.936257,3.4518776,72.389046,72.05523,74.952866,67.85832,66.63446,6.2362657,6.202724,7.017986,2.894075,4.989949,77.98457,80.913994,81.65115,83.635056,80.15408,17.164595,17.260586,17.77707,19.100267,17.597801,1.3509394,3.086404,6.7258515,6.6813464,3.3332973,1008.03546,1006.90137,1006.329,1006.32855,1009.09973,1012.12384,1011.03284,1010.59094,1010.5347,1013.00964,407.86584,408.01657,415.01273,422.75137,409.38123,246.81616,215.95909,175.95988,222.98177,265.90292,8.366286757777054,7.770254648510367,8.646154534491247,1.646863978412615,6.3171875911327104,26.491072,25.901754,26.234669,27.000158,26.459967,27.367336,26.665642,27.028543,27.714306,27.304752,25.675617,25.214888,25.509233,26.329462,25.696892,-7.1038337,-6.068056,-7.2355566,-1.6150168,-5.3917747,4.41931,4.8534064,4.73315,0.32230684,3.291751,26.332369999999997,26.45841666666667,26.693003416666667,2.4486742000000006,6.4684220166666675,6.329053599999999,79.41037800000001,81.24080400000001,81.50279916666666,1007.6609766666667,1006.90121,1006.6887241666667,245.34867666666665,201.89916166666663,223.71168916666667,-0.8660254037844386,0.5000000000000001
2018-11-01,71.31131,4.491566,82.09182,18.167234,6.7535915,1006.25183,1010.07355,417.86465,239.21996,5.535828651936063,26.518038,27.317217,25.77137,-4.752858,2.8382635,66.03844,72.389046,72.05523,75.40654,63.95263,5.046798,6.2362657,6.202724,5.6084867,4.4854355,79.33257,77.98457,80.913994,84.92993,80.07924,17.559069,17.164595,17.260586,19.292812,17.825985,2.9086792,1.3509394,3.086404,14.334614,3.5705612,1008.0461,1008.03546,1006.90137,1005.41583,1007.85834,1011.8814,1012.12384,1011.03284,1009.82556,1011.90265,406.2654,407.86584,408.01657,432.10422,410.77567,273.27078,246.81616,215.95909,150.9961,263.86868,6.8669211540129655,8.366286757777054,7.770254648510367,6.1173263425777025,5.606641532349448,26.604284,26.491072,25.901754,26.917015,26.669426,27.504957,27.367336,26.665642,27.703117,27.470894,25.767403,25.675617,25.214888,26.239489,25.915548,-5.936257,-7.1038337,-6.068056,-5.428567,-5.184668,3.4518776,4.41931,4.8534064,2.8199897,2.1339276,26.537798,26.391920499999998,26.680387749999998,3.671070033333334,5.204918266666668,6.594306124999999,79.80298666666665,80.76778566666667,81.67051416666666,1007.4444633333333,1007.0405433333334,1006.5548483333333,253.10229999999999,216.6031383333333,221.65762916666665,-0.5000000000000004,0.8660254037844384
2018-12-01,69.33158,3.6583529,82.17404,18.156918,4.7633066,1004.4372,1008.5394,415.99088,248.71031,1.3892061579357649,26.409124,27.14511,25.75359,0.38305333,1.3353516,71.31131,66.03844,72.389046,76.46741,64.812294,4.491566,5.046798,6.2362657,7.3058777,4.252114,82.09182,79.33257,77.98457,82.63261,79.74363,18.167234,17.559069,17.164595,18.398499,18.17433,6.7535915,2.9086792,1.3509394,10.404044,3.864207,1006.25183,1008.0461,1008.03546,1006.6795,1006.0819,1010.07355,1011.8814,1012.12384,1010.84454,1010.1299,417.86465,406.2654,407.86584,422.9531,412.35846,239.21996,273.27078,246.81616,148.39296,263.70844,5.535828651936063,6.8669211540129655,8.366286757777054,8.325923366883687,5.071159252656794,26.518038,26.604284,26.491072,26.601706,27.040003,27.317217,27.504957,27.367336,27.386017,27.933891,25.77137,25.767403,25.675617,25.906477,26.199669,-4.752858,-5.936257,-7.1038337,-7.1362557,-4.433591,2.8382635,3.4518776,4.41931,4.2889223,2.4616919,26.510482,26.3598235,26.6278145,4.8085257666666665,4.264795366666667,6.669231091666667,81.19947666666667,80.69135733333333,81.87304833333333,1006.2450433333333,1006.6668266666667,1006.41779,253.7336833333333,233.32269666666664,220.407785,-2.4492935982947064e-16,1.0
2019-01-01,65.638336,4.3354964,78.2827,17.930943,6.5349684,1004.1291,1008.24976,411.41714,254.37471,2.4610406502863804,27.015703,27.83494,26.284761,2.3360276,0.7744005,69.33158,71.31131,66.03844,74.952866,66.42665,3.6583529,4.491566,5.046798,7.017986,3.4679153,82.17404,82.09182,79.33257,81.65115,82.96403,18.156918,18.167234,17.559069,17.77707,18.605635,4.7633066,6.7535915,2.9086792,6.7258515,6.0249815,1004.4372,1006.25183,1008.0461,1006.329,1006.0471,1008.5394,1010.07355,1011.8814,1010.59094,1010.1822,415.99088,417.86465,406.2654,415.01273,417.76694,248.71031,239.21996,273.27078,175.95988,249.80635,1.3892061579357649,5.535828651936063,6.8669211540129655,8.646154534491247,0.8819771704256353,26.409124,26.518038,26.604284,26.234669,26.694296,27.14511,27.317217,27.504957,27.028543,27.4603,25.75359,25.77137,25.767403,25.509233,25.989346,0.38305333,-4.752858,-5.936257,-7.2355566,0.7546599,1.3353516,2.8382635,3.4518776,4.73315,0.456478,26.647621666666666,26.489995833333328,26.65459841666667,6.0172888333333345,4.232981516666667,6.71173,80.84952,80.129949,81.4829375,1004.9393766666666,1006.3001766666666,1006.2579566666667,247.43499333333332,246.391835,220.78848166666668,0.49999999999999994,0.8660254037844387
2019-02-01,64.12896,3.1326969,80.50001,18.70779,5.3997965,1004.86053,1009.0787,416.30405,264.65213,0.5017171425559016,27.27513,28.088188,26.505436,0.4837927,0.13290867,65.638336,69.33158,71.31131,72.05523,66.09628,4.3354964,3.6583529,4.491566,6.202724,3.9352763,78.2827,82.17404,82.09182,80.913994,81.75349,17.930943,18.156918,18.167234,17.260586,18.730806,6.5349684,4.7633066,6.7535915,3.086404,8.672309,1004.1291,1004.4372,1006.25183,1006.90137,1006.2338,1008.24976,1008.5394,1010.07355,1011.03284,1010.5277,411.41714,415.99088,417.86465,408.01657,420.36386,254.37471,248.71031,239.21996,215.95909,239.26482,2.4610406502863804,1.3892061579357649,5.535828651936063,7.770254648510367,2.2288485394303605,27.015703,26.409124,26.518038,25.901754,27.052624,27.83494,27.14511,27.317217,26.665642,27.822184,26.284761,25.75359,25.77137,25.214888,26.379072,2.3360276,0.38305333,-4.752858,-6.068056,2.2171175,0.7744005,1.3353516,2.8382635,4.8534064,-0.22837645,26.899985666666666,26.718891833333334,26.673140583333332,5.566023833333335,4.6185469333333335,6.439020624999999,80.31891666666668,80.06095166666667,81.37848083333334,1004.47561,1005.9600366666667,1006.1435175,255.9123833333333,254.50734166666666,222.90409083333336,0.8660254037844386,0.5000000000000001
2019-03-01,68.278595,3.3677793,81.80473,19.16541,8.445299,1005.1307,1009.38324,422.6901,237.26666,0.2572156606306901,27.414616,28.204002,26.669699,0.25547665,-0.029859293,64.12896,65.638336,69.33158,72.389046,67.31041,3.1326969,4.3354964,3.6583529,6.2362657,3.4913406,80.50001,78.2827,82.17404,77.98457,82.41332,18.70779,17.930943,18.156918,17.164595,18.939232,5.3997965,6.5349684,4.7633066,1.3509394,8.324706,1004.86053,1004.1291,1004.4372,1008.03546,1006.30774,1009.0787,1008.24976,1008.5394,1012.12384,1010.56476,416.30405,411.41714,415.99088,407.86584,421.1364,264.65213,254.37471,248.71031,246.81616,233.51524,0.5017171425559016,2.4610406502863804,1.3892061579357649,8.366286757777054,1.029136839820677,27.27513,27.015703,26.409124,26.491072,27.109034,28.088188,27.83494,27.14511,27.367336,27.886097,26.505436,26.284761,25.75359,25.675617,26.399426,0.4837927,2.3360276,0.38305333,-7.1038337,1.017782,0.13290867,0.7744005,1.3353516,4.41931,0.1524547,27.23514966666667,26.872815833333334,26.69860575,6.793354633333334,5.8009402,6.449070041666666,80.19581333333333,80.69764500000001,81.327765,1004.7067766666668,1005.47591,1006.0454308333333,252.09783333333334,252.91575833333332,223.21670916666667,1.0,6.123233995736766e-17
